"Points:0","Points:1","Points:2"
11.1764,0.65638,0
11.1568,0.79417,0
11.4132,1.28336,0
11.7173,3.0112,0
11.6991,2.99401,0
11.2665,0.87439,0
11.1488,0.65474,0
11.2535,0.72677,0
11.3995,1.3499,0
11.3385,1.2961,0
11.2732,0.95081,0
11.9016,2.96341,0
11.7428,3.06567,0
11.7524,2.98312,0
11.2774,1.00749,0
11.511,1.46874,0
11.3737,1.16501,0
11.1517,0.72728,0
11.3704,1.15579,0
11.18,0.92665,0
11.418,1.30306,0
11.2489,0.71063,0
11.2964,1.09046,0
11.9253,2.80592,0
11.4564,1.36783,0
11.8025,2.85254,0
11.1451,0.65461,0
11.2212,0.69543,0
11.4983,1.46291,0
11.167,0.73102,0
11.6998,3.07828,0
11.3932,1.3715,0
11.7859,2.87297,0
11.7482,2.9697,0
11.8317,2.8616,0
11.8973,3.00151,0
11.1937,0.83631,0
11.0695,0.7549,0
11.7319,3.01671,0
11.4353,1.4007,0
11.2241,1.00067,0
11.3844,1.32553,0
11.7935,2.8478,0
11.9333,2.77106,0
11.269,1.13773,0
11.9359,2.86503,0
11.1978,0.85033,0
11.3465,1.17257,0
11.7255,2.98177,0
11.2297,0.81356,0
11.904,2.80885,0
11.7941,2.89947,0
11.5465,1.57808,0
11.758,2.86064,0
11.1803,0.6849,0
11.1731,0.89047,0
11.4287,1.41266,0
11.7494,2.89425,0
11.6487,3.02322,0
11.4295,1.26472,0
11.754,2.86062,0
11.1157,0.72426,0
11.1416,0.78045,0
11.9123,2.80237,0
11.3455,0.96112,0
11.1443,0.8258,0
11.9974,2.5816,0
12.0842,2.52021,0
12.0728,2.48393,0
11.6733,1.75809,0
12.0632,2.54729,0
10.8717,0.47084,0
11.6479,1.70817,0
12.0237,2.42656,0
11.9491,2.50534,0
12.0163,2.51673,0
11.0347,0.60115,0
10.9685,0.45205,0
11.9759,2.35624,0
12.0682,2.57374,0
10.9438,0.50561,0
11.6353,1.67687,0
11.9654,2.55047,0
11.0455,0.61876,0
11.0895,0.63844,0
11.6278,1.65266,0
11.0492,0.49239,0
11.5394,1.4649,0
12.0523,2.68404,0
11.1209,0.64668,0
11.1176,0.62477,0
12.1364,2.61898,0
11.0438,0.49828,0
12.0526,2.64388,0
11.5806,1.53729,0
11.6217,1.6064,0
11.5797,1.47637,0
11.885,2.05114,0
11.7288,1.75898,0
12.0403,2.32762,0
11.5043,1.35212,0
11.7197,1.76917,0
11.9767,2.10978,0
11.725,1.74405,0
12.1032,2.31515,0
11.5807,1.47396,0
11.7271,1.76609,0
10.7366,0.37277,0
11.4897,1.31334,0
11.9554,2.13519,0
10.7971,0.35882,0
11.5886,1.47475,0
10.7673,0.38017,0
12.0628,2.26821,0
12.0757,2.25401,0
12.102,2.33636,0
11.7811,1.82282,0
10.8806,0.39304,0
11.9141,2.04983,0
12.1243,2.38648,0
11.4453,1.11681,0
11.0645,0.41105,0
11.2886,0.78754,0
11.583,1.41331,0
12.1407,2.52876,0
11.5615,1.38486,0
11.6057,1.44605,0
11.5196,1.22524,0
11.4358,1.17172,0
11.0847,0.4277,0
11.6169,1.49084,0
11.5671,1.34897,0
11.0546,0.46773,0
12.1948,2.6056,0
11.5342,1.27975,0
11.6583,1.49322,0
11.6831,1.56643,0
11.9788,2.72874,0
11.3131,0.81981,0
11.4298,1.1931,0
11.503,1.29586,0
11.0761,0.40607,0
11.1134,0.58614,0
11.5299,1.31197,0
12.0857,2.47683,0
12.1492,2.58248,0
12.1253,2.53423,0
11.4872,1.19988,0
11.3935,0.96055,0
11.1505,0.61198,0
11.3683,0.9731,0
11.4764,1.2137,0
11.5865,1.2219,0
11.4332,0.78479,0
11.3606,0.69867,0
11.7566,1.65547,0
11.7202,1.60375,0
11.6812,1.49056,0
12.1339,2.75322,0
11.2737,0.53987,0
11.5225,1.03695,0
11.5128,0.99411,0
11.7994,1.76581,0
12.1765,2.73938,0
11.2338,0.53467,0
12.1365,2.75383,0
11.9746,2.77354,0
11.3323,0.53846,0
11.7779,1.67845,0
11.6229,1.40942,0
12.1455,2.66147,0
11.3355,0.7695,0
11.3904,0.74561,0
12.0814,2.73896,0
12.1271,2.78133,0
11.7412,1.62372,0
11.3901,0.77471,0
11.6328,1.32585,0
11.5574,1.13038,0
11.5915,1.24156,0
11.4212,0.98117,0
11.3636,0.72532,0
12.1206,2.77315,0
12.0748,2.73312,0
11.2627,0.60025,0
12.0732,2.84984,0
12.1504,2.77537,0
11.3999,0.70768,0
11.3209,0.59913,0
11.4195,0.79216,0
11.5041,1.05642,0
11.3941,0.85393,0
11.3692,0.72231,0
11.5893,1.22189,0
11.8027,1.76808,0
11.5767,1.31832,0
11.5393,1.1644,0
11.4305,0.83882,0
11.5182,1.09385,0
11.3542,0.73286,0
12.1028,2.70057,0
12.2873,2.32589,0
11.8097,1.66518,0
10.8074,0.3234,0
11.925,1.90542,0
12.2013,2.30431,0
12.2332,2.25774,0
12.0876,2.00451,0
11.9133,1.86453,0
10.9277,0.34951,0
11.9691,1.84213,0
11.8462,1.6882,0
12.1002,2.03494,0
10.9311,0.26896,0
11.8563,1.77425,0
10.8942,0.33701,0
12.0892,2.09075,0
11.9664,1.80292,0
11.8674,1.79469,0
12.0328,2.13274,0
11.8708,1.76921,0
10.9774,0.42437,0
10.9849,0.31331,0
12.2232,2.32728,0
12.0078,1.92397,0
11.7991,1.63251,0
11.9645,1.82117,0
12.031,2.10889,0
12.1943,2.18759,0
12.2007,2.26184,0
11.9803,1.99027,0
12.1399,2.16998,0
12.1012,2.14867,0
11.7627,1.52005,0
12.024,1.95397,0
11.9256,1.86999,0
12.19,2.38899,0
9.24117,4.41469,0
11.9323,1.6156,0
10.7419,0.32106,0
11.8357,1.5723,0
12.1945,2.05688,0
12.2597,2.15307,0
9.74285,4.13241,0
11.8358,1.50256,0
11.9367,1.62321,0
10.713,0.30536,0
9.27376,4.40287,0
10.6767,0.33159,0
12.0975,1.915,0
9.31707,4.38942,0
12.2548,2.08314,0
11.9886,1.81282,0
11.9691,1.74801,0
10.7006,0.35714,0
9.22371,4.45116,0
12.1103,1.87274,0
12.2891,2.15259,0
12.2238,2.02446,0
10.7242,0.32342,0
12.1725,1.96455,0
11.9934,1.70514,0
12.0017,1.81622,0
10.6378,0.31557,0
12.1988,2.00159,0
10.7914,0.29424,0
12.0796,1.89857,0
12.266,2.05357,0
10.7098,0.37017,0
9.29689,4.36667,0
11.8487,1.59659,0
11.9895,1.81492,0
12.1976,2.0218,0
12.0026,1.73985,0
12.2511,2.04847,0
11.7062,1.36634,0
11.7205,1.38356,0
11.909,1.60198,0
12.0466,1.7849,0
10.8137,0.2032,0
11.8674,1.44545,0
9.63673,4.40465,0
9.48953,4.46779,0
9.7118,4.59334,0
12.1159,1.64414,0
12.1435,1.72828,0
9.74364,4.35444,0
9.70669,4.19061,0
9.54119,4.4866,0
9.67949,4.31935,0
10.4101,0.23585,0
11.8589,1.48431,0
9.70773,4.57993,0
12.1043,1.69066,0
11.9364,1.42815,0
9.86865,4.32559,0
11.851,1.3956,0
9.60661,4.45481,0
10.1107,4.15211,0
9.55333,4.61264,0
11.861,1.48539,0
9.72586,4.38452,0
10.3292,0.27132,0
10.5458,0.23961,0
9.9989,4.28979,0
11.9013,1.36156,0
10.5363,0.25756,0
9.84972,4.37267,0
12.2378,1.71027,0
10.4151,0.09813,0
12.2095,1.80876,0
10.4752,0.25986,0
9.71136,4.29502,0
9.69718,4.57104,0
11.9362,1.54441,0
10.012,4.14629,0
9.80732,4.15702,0
9.97548,4.19196,0
11.9835,1.53406,0
11.7888,1.3136,0
9.76755,4.14157,0
11.6981,1.18213,0
9.57896,4.64425,0
10.4751,0.19989,0
9.78886,4.157,0
11.6245,1.11469,0
10.0407,4.17973,0
9.70207,4.37669,0
11.6906,1.29134,0
12.0869,1.73776,0
10.4163,0.31225,0
9.54096,4.44591,0
11.9253,1.53798,0
11.8764,1.51671,0
12.0528,1.58578,0
12.2402,1.78033,0
10.4251,0.20286,0
12.0723,1.54674,0
10.43,0.34296,0
10.4462,0.33571,0
10.4933,0.33354,0
9.87597,4.25292,0
9.96725,4.31722,0
9.83656,4.16512,0
10.3926,0.23784,0
12.0212,1.66092,0
11.7299,1.32908,0
9.83368,4.47101,0
12.1977,1.83097,0
9.71672,4.51738,0
9.86726,4.40537,0
9.85481,4.36975,0
9.92223,4.28952,0
10.4456,0.32511,0
12.1794,1.74155,0
12.1658,1.84785,0
9.77739,4.19073,0
9.66939,4.27355,0
9.91228,4.26708,0
9.45206,4.41226,0
9.85375,4.44203,0
11.8972,1.47712,0
9.57464,4.58964,0
9.60064,4.6275,0
9.81074,4.24688,0
10.492,0.10028,0
10.5755,0.26015,0
10.4123,0.33975,0
11.835,1.39499,0
11.5581,1.06191,0
9.78535,4.19796,0
10.4615,0.09263,0
10.6182,0.29981,0
9.64909,4.40491,0
10.0382,4.15889,0
9.69483,4.28925,0
11.992,1.49596,0
12.1324,1.84063,0
10.5447,0.22437,0
9.61326,4.41633,0
9.97197,4.25665,0
9.91759,4.16405,0
11.9595,1.48264,0
9.55397,4.46577,0
12.0364,1.51539,0
11.9803,1.59666,0
9.60243,4.63731,0
11.9984,1.50856,0
10.395,0.28751,0
10.421,0.17226,0
10.5293,0.20647,0
12.0136,1.64852,0
10.0451,4.07869,0
11.5794,1.11606,0
9.51655,4.36282,0
10.477,0.18597,0
11.5841,1.14852,0
11.6104,1.08532,0
11.0461,0.27829,0
11.0252,0.29346,0
12.255,2.3659,0
11.1785,0.52027,0
11.494,0.90317,0
12.3263,2.17776,0
12.2148,1.95178,0
12.3351,2.21409,0
11.0187,0.31869,0
11.5528,0.99099,0
11.5184,0.95577,0
11.0282,0.29836,0
11.0914,0.36981,0
11.5466,1.01995,0
12.3411,2.27596,0
12.2589,2.38619,0
12.24,2.7778,0
11.6538,0.92628,0
11.5985,0.54448,0
11.62,1.04317,0
11.6695,0.84464,0
11.5908,0.846,0
11.9331,3.05429,0
11.7812,1.13562,0
12.2638,2.48533,0
11.5175,0.92187,0
12.3329,2.85936,0
12.242,2.79174,0
12.1981,2.68149,0
11.6808,0.8606,0
11.7245,0.9584,0
11.5888,0.71891,0
11.8221,1.2582,0
12.2431,2.90663,0
12.2379,2.54483,0
12.3047,2.50667,0
12.3074,2.62769,0
12.3581,2.85786,0
11.6418,0.68243,0
11.5758,0.98128,0
11.5788,0.6673,0
12.2973,2.91751,0
12.3544,2.68934,0
12.3027,2.87685,0
11.6385,0.94042,0
11.4582,0.7558,0
11.5716,0.81149,0
12.2221,2.65369,0
11.6832,1.08047,0
11.506,0.57725,0
12.2511,2.89077,0
11.6172,0.76415,0
11.5214,0.92732,0
12.1825,2.90463,0
11.6083,0.60509,0
11.5516,0.75455,0
12.2512,2.52932,0
11.7299,1.09843,0
12.169,2.95303,0
11.5125,0.62234,0
12.3797,2.844,0
11.6421,0.98071,0
11.644,1.03078,0
12.0601,2.94334,0
11.6726,0.89488,0
11.4689,0.70486,0
11.8349,3.09177,0
12.3198,2.84309,0
11.501,0.86275,0
11.7474,1.03976,0
12.2498,2.82011,0
12.3211,2.86361,0
11.595,0.69842,0
11.743,3.11761,0
11.6194,0.9521,0
11.7327,0.99819,0
11.5044,0.58311,0
11.6367,0.75051,0
11.4837,0.83014,0
11.6516,0.80621,0
12.2697,2.66246,0
11.7835,1.1228,0
11.5936,1.02092,0
11.6179,0.76194,0
11.8011,1.2155,0
11.5461,0.56852,0
11.8598,3.09576,0
12.2184,2.62287,0
12.1787,2.88518,0
11.4884,0.83446,0
12.2106,2.71722,0
11.5141,0.82979,0
12.2281,2.66665,0
11.6032,0.89069,0
12.3224,2.91092,0
11.9434,3.05557,0
11.8527,1.28233,0
12.2262,2.64097,0
11.3967,3.46459,0
12.3646,2.14399,0
11.3385,3.68947,0
11.6421,3.29376,0
11.6556,3.18506,0
11.7232,3.54976,0
11.6313,3.52518,0
11.2111,4.00108,0
11.1743,3.77103,0
11.3045,4.18744,0
11.6704,3.73476,0
11.2962,3.86391,0
11.754,3.2676,0
11.3746,4.10375,0
11.5172,4.2659,0
11.6641,3.36014,0
12.3366,2.0381,0
11.3441,3.50101,0
11.7468,3.76353,0
11.7919,3.29984,0
11.5739,4.0327,0
11.8392,3.40232,0
11.2423,3.42052,0
11.2646,4.20658,0
11.6849,3.37279,0
11.1622,3.74838,0
12.3947,2.15863,0
11.7579,3.42032,0
11.3055,3.42745,0
11.5142,3.50361,0
11.7507,3.16636,0
11.2092,3.71729,0
11.6276,3.79034,0
11.6726,3.8761,0
11.2645,3.5495,0
11.4568,3.40007,0
11.9038,3.25809,0
11.6203,3.93325,0
11.4149,3.90062,0
11.2587,3.60053,0
11.502,4.29805,0
10.9895,4.08859,0
11.6781,3.58565,0
11.2811,3.44008,0
12.237,1.95986,0
11.3257,3.57941,0
11.6491,3.90614,0
11.4387,3.85659,0
11.5788,3.29528,0
11.5208,3.39675,0
11.1766,3.64348,0
11.4531,3.88624,0
11.3636,3.5269,0
11.5072,3.39096,0
11.5598,3.62206,0
11.1897,3.7825,0
11.6178,3.79151,0
11.5336,3.61835,0
11.3318,3.534,0
11.7886,3.47316,0
11.1092,4.03879,0
11.7566,3.25666,0
11.0637,3.82922,0
11.3032,3.657,0
11.4442,3.63859,0
12.4502,2.16469,0
11.0506,3.97468,0
12.3823,2.11541,0
11.647,3.83882,0
11.7296,3.14896,0
11.2656,3.6024,0
11.4457,3.52753,0
11.2069,3.77239,0
11.0522,4.03819,0
11.8261,3.16321,0
11.3802,3.39087,0
11.4652,4.11811,0
11.248,3.63541,0
11.1722,3.47163,0
11.3255,3.7216,0
11.4135,3.78996,0
11.7029,3.70795,0
11.7075,3.33638,0
11.2749,3.63771,0
11.4821,4.09394,0
12.3708,2.11751,0
11.5029,4.18415,0
11.8778,3.17798,0
11.9809,3.14419,0
12.3195,1.95323,0
11.3274,3.96339,0
11.525,3.88213,0
11.0934,3.51253,0
11.6095,3.69141,0
11.1221,3.82927,0
11.3165,3.70632,0
11.0449,4.07661,0
11.4608,4.14869,0
11.467,3.7396,0
11.118,3.67995,0
11.5327,3.90799,0
11.2299,3.62852,0
11.3695,3.49229,0
11.3324,3.40636,0
11.8991,3.41525,0
11.5789,3.92609,0
11.0585,4.08179,0
11.4647,3.44871,0
11.8077,3.60794,0
11.3546,3.82402,0
11.2422,3.51036,0
11.2855,3.92449,0
12.3305,2.44289,0
11.1306,3.61852,0
11.5438,3.4875,0
11.0811,4.02692,0
11.0759,3.58059,0
11.1717,4.10548,0
11.8205,3.3267,0
11.3037,4.22212,0
11.6517,3.92932,0
12.0097,3.12107,0
11.6424,3.48181,0
12.2134,1.90938,0
11.3638,4.03847,0
11.4195,3.75489,0
11.0712,3.71915,0
11.7754,3.76156,0
11.2018,3.81876,0
11.1418,3.50886,0
11.8214,3.46089,0
10.9981,4.02336,0
11.5087,3.37603,0
11.1199,3.65347,0
11.3317,3.73876,0
11.2017,3.95725,0
12.365,2.09659,0
11.396,4.15264,0
12.3171,2.40414,0
11.4558,3.53675,0
11.1545,4.10947,0
11.2634,3.93308,0
11.2327,4.05801,0
11.6678,3.64844,0
11.5329,3.68212,0
11.32,4.19421,0
11.8567,3.12642,0
10.9814,4.02905,0
11.4167,3.92386,0
11.4557,3.51639,0
11.1347,4.0976,0
11.6219,3.82899,0
12.3423,1.98097,0
11.3858,4.0702,0
11.8604,3.42843,0
11.5959,3.32213,0
11.8146,3.56867,0
11.5424,3.92353,0
11.5485,3.98652,0
11.8318,3.60938,0
12.2475,1.91865,0
11.103,3.81584,0
11.2045,4.16109,0
11.2754,3.5087,0
11.8001,3.12521,0
11.1895,3.70706,0
11.156,3.79504,0
12.4045,2.1583,0
11.8245,3.2682,0
11.8706,3.12991,0
11.826,3.40724,0
11.7452,3.2468,0
11.7464,3.27526,0
11.6145,3.39325,0
12.0141,3.15136,0
11.4357,3.77896,0
12.3256,1.98559,0
11.3973,3.88667,0
11.8059,3.17099,0
11.9181,3.19929,0
11.3761,3.92865,0
11.9339,3.31935,0
11.453,3.67293,0
11.1708,4.14793,0
11.3546,4.07717,0
11.6849,3.24265,0
11.5649,3.69316,0
11.2923,3.82668,0
11.0787,3.68636,0
11.4657,4.00242,0
11.7218,3.81023,0
11.2094,3.81971,0
11.4432,3.64516,0
11.7337,3.76319,0
11.8501,3.29608,0
11.5913,3.57447,0
11.5436,3.66215,0
11.6192,3.28585,0
11.9404,3.21722,0
12.2791,1.9731,0
12.4096,2.05163,0
11.6034,4.16151,0
11.5161,3.79312,0
11.1627,3.77253,0
11.5271,3.86506,0
11.2604,4.10412,0
11.5168,3.67793,0
11.5994,3.82606,0
11.3218,3.67588,0
11.6021,3.44555,0
11.7976,3.17513,0
11.4058,3.47327,0
11.5674,3.90611,0
11.9319,3.22305,0
11.9928,3.25799,0
12.3419,2.4342,0
11.9309,3.15213,0
12.3272,1.97947,0
12.314,1.98443,0
11.5972,3.66333,0
11.3898,3.35951,0
11.1395,3.83364,0
11.7417,3.50595,0
12.0207,3.1196,0
11.393,3.98191,0
11.561,3.77916,0
11.3163,3.40207,0
11.2533,3.64204,0
11.3987,3.43995,0
11.2345,4.00434,0
11.9229,3.3926,0
11.5919,3.29132,0
11.1578,4.16042,0
11.3178,3.59363,0
12.2091,1.89927,0
11.394,3.51332,0
12.2762,1.96089,0
11.3113,3.74383,0
11.2513,3.44733,0
11.7316,3.24551,0
11.0391,3.80771,0
11.7218,3.88823,0
12.1004,3.03679,0
12.188,1.86955,0
11.5995,4.19871,0
12.0446,3.14487,0
12.5001,1.99254,0
11.9348,3.42256,0
11.6011,4.17996,0
11.7042,4.01734,0
12.2956,1.91963,0
11.6046,4.18889,0
11.7251,3.9537,0
11.7102,3.94842,0
11.6407,4.1259,0
12.3,1.75188,0
12.0267,3.41864,0
12.1,3.74409,0
12.2804,1.83742,0
12.0948,1.40036,0
12.043,1.40832,0
11.9957,3.35772,0
12.144,3.33951,0
12.1162,3.17919,0
12.2213,1.5696,0
12.1016,3.46256,0
12.0843,3.47391,0
12.1372,3.24713,0
12.0203,3.74649,0
12.2836,1.54172,0
12.0806,1.49519,0
12.2771,1.86278,0
12.0855,3.34274,0
12.0291,3.54628,0
12.1624,1.43216,0
11.9697,3.70331,0
11.9126,3.68929,0
11.8634,3.69538,0
11.9908,3.63115,0
11.9123,1.34643,0
11.9518,1.34909,0
12.0183,1.39116,0
12.0019,3.56837,0
12.2435,1.37764,0
12.037,1.47404,0
12.0929,3.09171,0
11.9001,3.63073,0
11.9282,3.66914,0
12.0483,1.41811,0
12.3294,1.4969,0
12.2568,1.54672,0
12.0414,3.53251,0
11.9827,3.72202,0
12.015,3.55772,0
11.8286,3.78216,0
12.0834,1.45219,0
11.947,3.65273,0
12.3465,1.39296,0
12.0284,3.34289,0
11.8977,3.59816,0
11.9997,3.81359,0
12.0876,3.55647,0
12.0781,3.80153,0
12.2717,1.41914,0
12.036,3.65006,0
12.0595,3.24696,0
12.1759,1.52023,0
12.1117,1.49512,0
12.0488,3.69475,0
12.31,1.43632,0
12.2258,1.56566,0
12.111,3.24026,0
12.251,1.621,0
12.0523,3.82939,0
12.2894,1.60336,0
12.2813,1.46109,0
12.0737,1.46286,0
12.2517,1.39885,0
11.9972,3.43405,0
11.9387,3.67895,0
12.0177,3.67881,0
12.0856,3.4734,0
12.2566,1.8543,0
12.0692,3.76717,0
12.0183,1.43041,0
11.9701,3.39184,0
12.284,1.88279,0
11.8162,3.81759,0
12.0056,3.84309,0
12.2873,1.63156,0
11.9425,3.46841,0
11.9857,3.46498,0
12.1084,3.62349,0
12.0297,3.5396,0
11.954,3.69327,0
12.3318,1.46047,0
12.3785,1.72308,0
11.8303,3.97863,0
11.7515,3.92416,0
11.9051,3.92727,0
12.437,1.87485,0
12.4024,1.62548,0
12.4156,1.84105,0
11.912,4.04365,0
12.3689,1.74107,0
11.8443,3.86703,0
12.3834,1.87482,0
12.2025,3.13885,0
12.1268,3.61305,0
12.1445,3.37906,0
12.0004,3.94679,0
12.2002,3.03224,0
12.2073,3.00874,0
12.4004,1.54442,0
12.3842,1.54206,0
12.4121,1.58834,0
12.185,3.2057,0
12.1803,3.10518,0
12.1631,3.31485,0
12.1426,3.39319,0
12.1297,3.56739,0
12.2002,3.20296,0
12.4257,1.54527,0
12.1615,3.23878,0
12.196,3.06344,0
12.406,1.55585,0
12.4492,1.503,0
12.3848,1.50347,0
11.7081,4.16474,0
11.7923,4.14033,0
12.5093,1.9734,0
12.4652,1.91444,0
11.8233,4.10704,0
11.7613,4.15107,0
12.3698,2.45895,0
11.829,4.20235,0
12.3901,2.40702,0
12.5403,1.98271,0
11.8122,4.13885,0
11.8444,4.20919,0
12.238,2.98055,0
11.7614,4.03684,0
11.8315,4.24072,0
11.8122,4.08589,0
12.5069,1.98236,0
12.3858,2.55064,0
12.2545,3.00936,0
11.7066,4.17774,0
12.6116,1.93535,0
12.4202,2.55447,0
12.4045,2.35253,0
11.6756,4.12653,0
12.5526,1.9318,0
11.668,4.1576,0
12.501,1.90376,0
12.5459,2.1936,0
11.8561,4.09159,0
11.8523,4.09549,0
12.5698,2.01102,0
12.5535,2.19051,0
11.8541,4.16638,0
11.6732,4.15233,0
11.6776,4.16363,0
11.689,4.16219,0
12.3897,2.65639,0
12.5769,1.86847,0
12.5121,2.21862,0
11.7194,4.13528,0
11.7877,4.1407,0
12.4384,2.32882,0
12.5007,1.85542,0
12.4226,2.32028,0
12.2526,3.0404,0
12.5839,1.87036,0
11.8142,4.21272,0
12.375,2.5715,0
11.8001,4.10268,0
12.212,3.14869,0
12.3804,2.65573,0
12.5426,1.99517,0
12.4033,2.32656,0
12.6152,1.90376,0
12.4906,1.96264,0
12.4965,2.35292,0
12.5133,2.45492,0
11.8114,4.28648,0
12.655,1.99925,0
12.4978,2.42139,0
12.5874,2.3422,0
12.242,3.107,0
12.4505,2.55222,0
12.5757,2.38041,0
12.2565,3.14341,0
11.6578,4.21512,0
12.4314,2.67827,0
12.4856,2.60222,0
12.4177,2.69613,0
12.6538,2.11873,0
12.4416,2.62883,0
11.7614,4.28758,0
12.58,2.19336,0
12.4252,2.7027,0
12.6374,2.20622,0
12.1944,3.33789,0
12.2655,3.14797,0
12.4569,2.63503,0
11.7905,4.23107,0
12.4155,2.70843,0
12.2194,3.18473,0
12.3951,2.66395,0
12.3908,2.71111,0
12.5039,2.54485,0
12.5324,2.33078,0
12.4681,2.60548,0
12.3894,2.71847,0
11.8285,4.24754,0
12.5705,2.2696,0
12.2469,3.18244,0
12.5136,2.51023,0
12.2912,3.04905,0
11.0679,4.25469,0
12.3649,2.99767,0
12.47,2.87122,0
12.7157,2.7556,0
11.1335,4.59008,0
11.4642,4.29798,0
11.0108,4.23845,0
11.0327,4.42824,0
12.4664,2.90571,0
12.2124,3.30175,0
10.7242,4.24786,0
11.2606,4.39814,0
12.4831,2.87743,0
12.6577,2.73611,0
10.9967,4.10197,0
12.4282,2.93926,0
10.9978,4.12663,0
12.6352,2.73878,0
11.1524,4.18695,0
11.3949,4.30335,0
10.8929,4.33591,0
10.9162,4.15818,0
12.2827,3.301,0
12.6103,2.72344,0
12.2731,3.30214,0
10.8896,4.19112,0
11.0746,4.2591,0
12.2557,3.26537,0
12.1814,3.43878,0
10.8111,4.17309,0
11.0472,4.42823,0
12.3977,3.00952,0
10.7282,4.27716,0
11.2489,4.23508,0
12.4506,2.99318,0
12.4569,2.77508,0
11.1678,4.37833,0
11.2528,4.53067,0
12.2778,3.2811,0
12.4025,2.95442,0
12.4554,3.06208,0
10.7592,4.27821,0
12.5883,2.80873,0
12.7134,2.6723,0
12.4392,2.91363,0
11.3087,4.30329,0
11.0114,4.31995,0
12.7344,2.76704,0
12.542,2.83466,0
12.364,3.03297,0
11.3398,4.43541,0
12.647,2.71376,0
9.72839,0.36267,0
11.2369,4.52158,0
12.5986,2.74456,0
12.528,2.7144,0
9.65398,0.31692,0
11.3234,4.40057,0
11.1977,4.493,0
9.75136,0.3865,0
12.3084,3.25887,0
9.67469,0.33364,0
11.3116,4.28373,0
12.3573,3.01606,0
11.3971,4.34675,0
12.5059,2.7756,0
9.75922,0.36467,0
9.78803,0.3813,0
11.2521,4.30138,0
10.8812,4.37501,0
12.6077,2.62927,0
11.3221,4.28797,0
11.3152,4.30282,0
10.8449,4.08007,0
12.4817,2.81229,0
9.66325,0.29859,0
11.3052,4.26381,0
11.1198,4.48169,0
10.9276,4.0992,0
10.9949,4.49034,0
11.2655,4.28517,0
12.6245,2.79818,0
11.1912,4.43677,0
9.73456,0.34988,0
12.5249,2.8358,0
12.6435,2.72784,0
9.68699,0.27993,0
12.5858,2.60533,0
11.0421,4.4069,0
12.3949,3.04685,0
10.8694,4.27955,0
11.0155,4.28965,0
12.643,2.84942,0
12.453,3.09003,0
10.8033,4.04557,0
12.5384,2.90107,0
10.8736,4.22899,0
11.0299,4.46664,0
11.0781,4.4944,0
10.825,4.10969,0
12.3452,3.09232,0
12.4602,2.7585,0
12.4619,2.69888,0
11.1917,4.52782,0
12.5149,2.75786,0
11.2366,4.41978,0
11.1902,4.42951,0
12.4974,2.88943,0
10.8191,4.0783,0
11.225,4.20537,0
10.9762,4.16785,0
10.8965,4.28148,0
11.0179,4.23401,0
11.2013,4.55425,0
11.3403,4.26408,0
10.7203,4.34756,0
9.81046,0.30592,0
9.92082,0.2565,0
10.8736,4.44616,0
10.0335,0.31331,0
12.1925,3.53145,0
10.6507,4.32706,0
10.0475,0.29659,0
10.8425,4.58711,0
10.8266,4.46934,0
9.98947,0.39178,0
12.6426,2.99148,0
10.9169,4.62362,0
10.7167,4.43214,0
10.0018,0.26257,0
10.9681,4.53187,0
11.0724,4.62889,0
12.4816,3.08556,0
10.8833,4.59868,0
12.5429,3.06549,0
12.6308,3.03894,0
10.8097,4.39459,0
10.9539,4.537,0
10.0283,0.29531,0
10.7026,4.34788,0
9.86039,0.27283,0
12.6468,3.05025,0
12.6734,2.90659,0
12.6536,3.07265,0
10.7899,4.40401,0
9.83941,0.29094,0
10.564,4.28153,0
10.0957,0.32998,0
12.6434,2.93987,0
10.9316,4.50205,0
12.5006,3.10159,0
9.98939,0.33643,0
9.96919,0.32323,0
12.6473,2.95731,0
10.0317,0.36758,0
10.8679,4.44726,0
9.88507,0.25313,0
12.2687,3.40805,0
10.71,4.35172,0
9.92508,0.20835,0
10.7062,4.38204,0
12.5637,3.18478,0
12.1994,3.43854,0
10.9601,4.50606,0
12.303,3.30879,0
12.571,3.00774,0
9.98274,0.27527,0
12.629,3.11046,0
10.8637,4.43507,0
10.7813,4.50987,0
10.7322,4.3731,0
10.8663,4.48029,0
12.3711,3.25888,0
12.6267,3.04264,0
10.5882,4.3382,0
11.0076,4.67012,0
12.5051,3.20744,0
12.3612,3.32678,0
12.5921,2.95319,0
10.8741,4.4831,0
12.2581,3.38502,0
12.5128,3.21,0
10.6306,4.31707,0
12.5407,3.10088,0
11.0571,4.57986,0
12.6376,3.21949,0
10.8268,4.65565,0
10.7181,4.60404,0
10.8768,4.64,0
12.1653,3.64265,0
10.8337,4.68064,0
12.5986,3.2429,0
10.4575,4.23044,0
10.795,4.69736,0
12.4162,3.35976,0
10.1499,0.25683,0
10.8604,4.75726,0
12.3738,3.38665,0
10.6117,4.49563,0
12.6599,3.23433,0
10.1437,0.25912,0
10.1978,0.24708,0
10.5083,4.36652,0
12.4887,3.31759,0
12.4667,3.33981,0
12.226,3.52559,0
10.5222,4.36266,0
10.4066,4.20409,0
10.8042,4.66767,0
12.3332,3.41902,0
10.7713,4.59385,0
10.5624,4.4258,0
12.3997,3.42819,0
10.5971,4.38251,0
10.7778,4.54147,0
10.1927,0.28024,0
12.4549,3.38689,0
10.6958,4.5982,0
12.4011,3.457,0
